"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:39:14.2956359 AM","stub.exe","2304","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\AppData","SUCCESS","Type: REG_EXPAND_SZ, Length: 60, Data: %USERPROFILE%\AppData\Roaming"
"4:39:14.2956438 AM","stub.exe","2304","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:39:14.2956513 AM","stub.exe","2304","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-1926679039-1148192382-246804733-1001","REPARSE","Desired Access: Read"
"4:39:14.2956759 AM","stub.exe","2304","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-1926679039-1148192382-246804733-1001","SUCCESS","Desired Access: Read"
"4:39:14.2956853 AM","stub.exe","2304","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-1926679039-1148192382-246804733-1001","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:39:14.2956898 AM","stub.exe","2304","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-1926679039-1148192382-246804733-1001\ProfileImagePath","SUCCESS","Type: REG_EXPAND_SZ, Length: 30, Data: C:\Users\admin"
"4:39:14.2956959 AM","stub.exe","2304","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-1926679039-1148192382-246804733-1001\ProfileImagePath","SUCCESS","Type: REG_EXPAND_SZ, Length: 30, Data: C:\Users\admin"
"4:39:14.2957026 AM","stub.exe","2304","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-1926679039-1148192382-246804733-1001","SUCCESS",""
"4:39:14.2957104 AM","stub.exe","2304","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"4:39:14.2958374 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"4:39:14.2958881 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk","SUCCESS",""
"4:39:14.2960157 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:39:14.2960599 AM","stub.exe","2304","QueryDirectory","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk\rasphone.pbk","SUCCESS","Filter: rasphone.pbk, 1: rasphone.pbk"
"4:39:14.2960999 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk","SUCCESS",""
"4:39:14.2961711 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:39:14.2961869 AM","stub.exe","2304","QueryDirectory","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk\rasphone.pbk","SUCCESS","Filter: rasphone.pbk, 1: rasphone.pbk"
"4:39:14.2961996 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk","SUCCESS",""
"4:39:14.2962493 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk\rasphone.pbk","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: R, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"4:39:14.2962760 AM","stub.exe","2304","ReadFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk\rasphone.pbk","END OF FILE","Offset: 0, Length: 2,048, Priority: Normal"
"4:39:14.2962857 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\Microsoft\Network\Connections\Pbk\_hiddenPbk\rasphone.pbk","SUCCESS",""
"4:39:14.2963794 AM","stub.exe","2304","CreateFile","C:\ProgramData\Microsoft\Network\Connections\Pbk","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"4:39:14.2964539 AM","stub.exe","2304","CreateFile","C:\ProgramData\Microsoft\Network\Connections\Pbk","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"4:39:14.2965306 AM","stub.exe","2304","CreateFile","C:\Windows\SysWOW64\ras","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:39:14.2965473 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64\ras\*.pbk","NO SUCH FILE","Filter: *.pbk"
"4:39:14.2965591 AM","stub.exe","2304","CloseFile","C:\Windows\SysWOW64\ras","SUCCESS",""
"4:39:14.2965970 AM","stub.exe","2304","RegQueryKey","HKU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
