"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"6:02:19.7337709 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\AddressBook\InstallLocation","NAME NOT FOUND","Length: 144"
"6:02:19.7337919 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\AddressBook\Publisher","NAME NOT FOUND","Length: 144"
"6:02:19.7338122 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\AddressBook\UninstallString","NAME NOT FOUND","Length: 144"
"6:02:19.7338446 AM","stub.exe","11368","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"6:02:19.7338774 AM","stub.exe","11368","RegCreateKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Connection Manager","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"6:02:19.7339244 AM","stub.exe","11368","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Connection Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"6:02:19.7339517 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\AddressBook","SUCCESS",""
"6:02:19.7339750 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Connection Manager\DisplayName","NAME NOT FOUND","Length: 144"
"6:02:19.7339969 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Connection Manager\DisplayVersion","NAME NOT FOUND","Length: 144"
"6:02:19.7340178 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Connection Manager\InstallLocation","NAME NOT FOUND","Length: 144"
"6:02:19.7340387 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Connection Manager\Publisher","NAME NOT FOUND","Length: 144"
"6:02:19.7340591 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Connection Manager\UninstallString","NAME NOT FOUND","Length: 144"
"6:02:19.7340927 AM","stub.exe","11368","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"6:02:19.7341224 AM","stub.exe","11368","RegCreateKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\DirectDrawEx","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"6:02:19.7341634 AM","stub.exe","11368","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\DirectDrawEx","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"6:02:19.7341898 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Connection Manager","SUCCESS",""
"6:02:19.7342113 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\DirectDrawEx\DisplayName","NAME NOT FOUND","Length: 144"
"6:02:19.7342322 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\DirectDrawEx\DisplayVersion","NAME NOT FOUND","Length: 144"
"6:02:19.7342522 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\DirectDrawEx\InstallLocation","NAME NOT FOUND","Length: 144"
"6:02:19.7342726 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\DirectDrawEx\Publisher","NAME NOT FOUND","Length: 144"
"6:02:19.7342929 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\DirectDrawEx\UninstallString","NAME NOT FOUND","Length: 144"
"6:02:19.7343208 AM","stub.exe","11368","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"6:02:19.7343496 AM","stub.exe","11368","RegCreateKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Fontcore","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"6:02:19.7343918 AM","stub.exe","11368","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Fontcore","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"6:02:19.7344166 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\DirectDrawEx","SUCCESS",""
"6:02:19.7344382 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Fontcore\DisplayName","NAME NOT FOUND","Length: 144"
"6:02:19.7344585 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Fontcore\DisplayVersion","NAME NOT FOUND","Length: 144"
"6:02:19.7344785 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Fontcore\InstallLocation","NAME NOT FOUND","Length: 144"
"6:02:19.7344988 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Fontcore\Publisher","NAME NOT FOUND","Length: 144"
"6:02:19.7345188 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Fontcore\UninstallString","NAME NOT FOUND","Length: 144"
"6:02:19.7345467 AM","stub.exe","11368","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"6:02:19.7345746 AM","stub.exe","11368","RegCreateKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\IE40","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
