"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:15:43.9691868 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49209 -> 132.72.81.126:1604","SUCCESS","Length: 126, seqnum: 0, connid: 0"
"4:15:43.9695369 AM","stub.exe","2304","Thread Create","","SUCCESS","Thread ID: 1340"
"4:15:43.9710648 AM","stub.exe","2304","TCP Connect","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 0, mss: 1460, sackopt: 0, tsopt: 0, wsopt: 0, rcvwin: 64240, rcvwinscale: 0, sndwinscale: 0, seqnum: 0, connid: 0"
"4:15:43.9733744 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 12, seqnum: 0, connid: 0"
"4:15:43.9737839 AM","stub.exe","2304","TCP Send","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 126, startime: 7525, endtime: 7525, seqnum: 0, connid: 0"
"4:15:43.9742843 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:15:44.0109436 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 2, seqnum: 0, connid: 0"
"4:15:44.0114704 AM","stub.exe","2304","TCP Send","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 1, startime: 7525, endtime: 7525, seqnum: 0, connid: 0"
"4:15:44.0121884 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Desired Access: Generic Read/Write, Disposition: OverwriteIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Overwritten"
"4:15:44.0136699 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 86, seqnum: 0, connid: 0"
"4:15:44.0362093 AM","stub.exe","2304","WriteFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Offset: 0, Length: 86, Priority: Normal"
"4:15:44.0365845 AM","stub.exe","2304","TCP Send","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 1, startime: 7526, endtime: 7526, seqnum: 0, connid: 0"
"4:15:44.0401553 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49225 -> 132.72.81.126:1604","SUCCESS","Length: 0, seqnum: 0, connid: 0"
"4:15:44.0403902 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS",""
"4:15:44.0408754 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0409579 AM","stub.exe","2304","QueryBasicInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","CreationTime: 3/25/2014 6:33:32 AM, LastAccessTime: 3/25/2014 6:33:32 AM, LastWriteTime: 3/30/2014 4:15:44 AM, ChangeTime: 3/30/2014 4:15:44 AM, FileAttributes: ANCI"
"4:15:44.0409900 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS",""
"4:15:44.0412179 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0413025 AM","stub.exe","2304","QueryStandardInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","AllocationSize: 88, EndOfFile: 86, NumberOfLinks: 1, DeletePending: False, Directory: False"
"4:15:44.0413404 AM","stub.exe","2304","ReadFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Offset: 0, Length: 86, Priority: Normal"
"4:15:44.0413898 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS",""
"4:15:44.0415292 AM","stub.exe","2304","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0415829 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Desired Access: Query Value"
"4:15:44.0416314 AM","stub.exe","2304","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0416592 AM","stub.exe","2304","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MaximizeApps","NAME NOT FOUND","Length: 144"
"4:15:44.0416953 AM","stub.exe","2304","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS",""
"4:15:44.0417250 AM","stub.exe","2304","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0417623 AM","stub.exe","2304","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Desired Access: Query Value"
"4:15:44.0418108 AM","stub.exe","2304","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0418326 AM","stub.exe","2304","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\MaximizeApps","NAME NOT FOUND","Length: 144"
"4:15:44.0418635 AM","stub.exe","2304","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer","SUCCESS",""
"4:15:44.0419335 AM","stub.exe","2304","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0419660 AM","stub.exe","2304","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Policies\Explorer","REPARSE","Desired Access: Query Value"
"4:15:44.0420436 AM","stub.exe","2304","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"4:15:44.0420896 AM","stub.exe","2304","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0421148 AM","stub.exe","2304","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\EnableShellExecuteHooks","NAME NOT FOUND","Length: 144"
"4:15:44.0422088 AM","stub.exe","2304","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"4:15:44.0422660 AM","stub.exe","2304","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0423012 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0441013 AM","stub.exe","2304","CreateFile","\\vboxsrv\SharedWithVM\","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0445941 AM","stub.exe","2304","QueryBasicInformationFile","\\vboxsrv\SharedWithVM\","SUCCESS","CreationTime: 3/30/2014 1:53:06 AM, LastAccessTime: 3/30/2014 1:53:17 AM, LastWriteTime: 3/30/2014 1:53:06 AM, ChangeTime: 3/30/2014 1:53:06 AM, FileAttributes: D"
"4:15:44.0446408 AM","stub.exe","2304","CloseFile","\\vboxsrv\SharedWithVM\","SUCCESS",""
"4:15:44.0453973 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0454764 AM","stub.exe","2304","QueryBasicInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","CreationTime: 3/25/2014 6:33:32 AM, LastAccessTime: 3/25/2014 6:33:32 AM, LastWriteTime: 3/30/2014 4:15:44 AM, ChangeTime: 3/30/2014 4:15:44 AM, FileAttributes: ANCI"
"4:15:44.0455061 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS",""
"4:15:44.0458853 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0459217 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0459529 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0459965 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Drive\shellex\FolderExtensions","NAME NOT FOUND","Desired Access: Enumerate Sub Keys"
"4:15:44.0460417 AM","stub.exe","2304","RegOpenKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","Desired Access: Enumerate Sub Keys"
"4:15:44.0460899 AM","stub.exe","2304","RegSetInfoKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0462211 AM","stub.exe","2304","RegQueryKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","Query: Name"
"4:15:44.0462539 AM","stub.exe","2304","RegQueryKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0463169 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Drive\shellex\FolderExtensions","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0463542 AM","stub.exe","2304","RegEnumKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","Index: 0, Name: {fbeb8a05-beee-4442-804e-409d6c4515e9}"
"4:15:44.0463875 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0464127 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0464384 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0464688 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0465033 AM","stub.exe","2304","RegOpenKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS","Desired Access: Query Value"
"4:15:44.0465436 AM","stub.exe","2304","RegSetInfoKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0465667 AM","stub.exe","2304","RegQueryKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS","Query: Name"
"4:15:44.0465921 AM","stub.exe","2304","RegQueryKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0466342 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0467894 AM","stub.exe","2304","RegQueryValue","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}\DriveMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"4:15:44.0468367 AM","stub.exe","2304","RegCloseKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS",""
"4:15:44.0468743 AM","stub.exe","2304","RegEnumKey","HKCR\Drive\shellex\FolderExtensions","NO MORE ENTRIES","Index: 1, Length: 288"
"4:15:44.0469095 AM","stub.exe","2304","RegCloseKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS",""
"4:15:44.0471150 AM","stub.exe","2304","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0471534 AM","stub.exe","2304","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Policies\Explorer","REPARSE","Desired Access: Query Value"
"4:15:44.0472271 AM","stub.exe","2304","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"4:15:44.0472638 AM","stub.exe","2304","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0472914 AM","stub.exe","2304","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\AllowFileCLSIDJunctions","NAME NOT FOUND","Length: 144"
"4:15:44.0473232 AM","stub.exe","2304","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"4:15:44.0473520 AM","stub.exe","2304","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0473823 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0474544 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0474814 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0475053 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0475350 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\.bat","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0475675 AM","stub.exe","2304","RegOpenKey","HKCR\.bat","SUCCESS","Desired Access: Query Value"
"4:15:44.0476160 AM","stub.exe","2304","RegSetInfoKey","HKCR\.bat","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0476387 AM","stub.exe","2304","RegQueryKey","HKCR\.bat","SUCCESS","Query: Name"
"4:15:44.0476623 AM","stub.exe","2304","RegQueryKey","HKCR\.bat","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0477081 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\.bat","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0477369 AM","stub.exe","2304","RegQueryValue","HKCR\.bat\(Default)","SUCCESS","Type: REG_SZ, Length: 16, Data: batfile"
"4:15:44.0477693 AM","stub.exe","2304","RegCloseKey","HKCR\.bat","SUCCESS",""
"4:15:44.0478021 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0478266 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0478503 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0478791 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\.bat\OpenWithProgids","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0479100 AM","stub.exe","2304","RegOpenKey","HKCR\.bat\OpenWithProgids","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0479688 AM","stub.exe","2304","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0479973 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.bat\OpenWithProgids","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0480336 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0480573 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0480803 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0481076 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\.bat","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0481370 AM","stub.exe","2304","RegOpenKey","HKCR\.bat","SUCCESS","Desired Access: Read"
"4:15:44.0481655 AM","stub.exe","2304","RegSetInfoKey","HKCR\.bat","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0481970 AM","stub.exe","2304","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0482246 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts","SUCCESS","Desired Access: Read"
"4:15:44.0482534 AM","stub.exe","2304","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0482807 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"4:15:44.0483070 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.bat","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0483407 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0483646 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0483880 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0484158 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0484461 AM","stub.exe","2304","RegOpenKey","HKCR\batfile","SUCCESS","Desired Access: Read"
"4:15:44.0484895 AM","stub.exe","2304","RegSetInfoKey","HKCR\batfile","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0485125 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0485368 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0485795 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile\CurVer","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0486101 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0486344 AM","stub.exe","2304","RegOpenKey","HKCR\batfile\CurVer","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0486795 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0487032 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0487414 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0487702 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0487938 AM","stub.exe","2304","RegOpenKey","HKCR\batfile","SUCCESS","Desired Access: Read"
"4:15:44.0488265 AM","stub.exe","2304","RegCloseKey","HKCR\batfile","SUCCESS",""
"4:15:44.0488490 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0488714 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0489084 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0489363 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0489596 AM","stub.exe","2304","RegOpenKey","HKCR\batfile","SUCCESS","Desired Access: Read"
"4:15:44.0489893 AM","stub.exe","2304","RegCloseKey","HKCR\batfile","SUCCESS",""
"4:15:44.0490193 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0490423 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0490814 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile\ShellEx\IconHandler","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0491105 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0491345 AM","stub.exe","2304","RegOpenKey","HKCR\batfile\ShellEx\IconHandler","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0491933 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0492181 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0492418 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0492703 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\SystemFileAssociations\.bat","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0493024 AM","stub.exe","2304","RegOpenKey","HKCR\SystemFileAssociations\.bat","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0493960 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0494200 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0494618 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0494897 AM","stub.exe","2304","RegQueryValue","HKCR\batfile\DocObject","NAME NOT FOUND","Length: 144"
"4:15:44.0495152 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0495376 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0495752 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile\DocObject","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0496034 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0496273 AM","stub.exe","2304","RegOpenKey","HKCR\batfile\DocObject","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0496731 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0496955 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0497328 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0497585 AM","stub.exe","2304","RegQueryValue","HKCR\batfile\BrowseInPlace","NAME NOT FOUND","Length: 144"
"4:15:44.0497816 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0498043 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0498413 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile\BrowseInPlace","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0498701 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0498937 AM","stub.exe","2304","RegOpenKey","HKCR\batfile\BrowseInPlace","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0499365 AM","stub.exe","2304","RegQueryKey","HKCR\.bat","SUCCESS","Query: Name"
"4:15:44.0499592 AM","stub.exe","2304","RegQueryKey","HKCR\.bat","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0499971 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\.bat","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0500232 AM","stub.exe","2304","RegQueryValue","HKCR\.bat\Content Type","NAME NOT FOUND","Length: 144"
"4:15:44.0500495 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0501041 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0501450 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile\Clsid","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0501747 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0501983 AM","stub.exe","2304","RegOpenKey","HKCR\batfile\Clsid","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0502444 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0502665 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0503038 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0503290 AM","stub.exe","2304","RegQueryValue","HKCR\batfile\IsShortcut","NAME NOT FOUND","Length: 144"
"4:15:44.0503550 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0503772 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0504141 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0504384 AM","stub.exe","2304","RegQueryValue","HKCR\batfile\AlwaysShowExt","NAME NOT FOUND","Length: 144"
"4:15:44.0504632 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: Name"
"4:15:44.0504848 AM","stub.exe","2304","RegQueryKey","HKCR\batfile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0505208 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\batfile","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0505451 AM","stub.exe","2304","RegQueryValue","HKCR\batfile\NeverShowExt","NAME NOT FOUND","Length: 144"
"4:15:44.0505802 AM","stub.exe","2304","RegCloseKey","HKCR\.bat","SUCCESS",""
